time_e_utc,time_e_utc_str,connectivity,iso,name_1,name_2,lat,lon
1598493600,27-Aug-2020 02:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598497200,27-Aug-2020 03:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598500800,27-Aug-2020 04:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598504400,27-Aug-2020 05:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598508000,27-Aug-2020 06:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598511600,27-Aug-2020 07:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598515200,27-Aug-2020 08:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598518800,27-Aug-2020 09:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598522400,27-Aug-2020 10:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598526000,27-Aug-2020 11:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598529600,27-Aug-2020 12:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598533200,27-Aug-2020 13:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598536800,27-Aug-2020 14:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598540400,27-Aug-2020 15:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598544000,27-Aug-2020 16:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598547600,27-Aug-2020 17:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598551200,27-Aug-2020 18:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598554800,27-Aug-2020 19:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598558400,27-Aug-2020 20:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598562000,27-Aug-2020 21:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598565600,27-Aug-2020 22:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598569200,27-Aug-2020 23:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598572800,28-Aug-2020 00:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598576400,28-Aug-2020 01:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598580000,28-Aug-2020 02:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598583600,28-Aug-2020 03:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598587200,28-Aug-2020 04:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598590800,28-Aug-2020 05:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598594400,28-Aug-2020 06:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598598000,28-Aug-2020 07:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598601600,28-Aug-2020 08:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598605200,28-Aug-2020 09:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598608800,28-Aug-2020 10:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598612400,28-Aug-2020 11:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598616000,28-Aug-2020 12:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598619600,28-Aug-2020 13:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598623200,28-Aug-2020 14:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598626800,28-Aug-2020 15:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598630400,28-Aug-2020 16:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598634000,28-Aug-2020 17:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598637600,28-Aug-2020 18:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598641200,28-Aug-2020 19:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598644800,28-Aug-2020 20:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598648400,28-Aug-2020 21:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598652000,28-Aug-2020 22:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598655600,28-Aug-2020 23:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598659200,29-Aug-2020 00:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598662800,29-Aug-2020 01:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598666400,29-Aug-2020 02:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598670000,29-Aug-2020 03:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598673600,29-Aug-2020 04:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598677200,29-Aug-2020 05:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598680800,29-Aug-2020 06:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598684400,29-Aug-2020 07:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598688000,29-Aug-2020 08:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598691600,29-Aug-2020 09:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598695200,29-Aug-2020 10:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598698800,29-Aug-2020 11:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598702400,29-Aug-2020 12:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598706000,29-Aug-2020 13:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598709600,29-Aug-2020 14:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598713200,29-Aug-2020 15:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598716800,29-Aug-2020 16:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598720400,29-Aug-2020 17:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598724000,29-Aug-2020 18:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598727600,29-Aug-2020 19:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598731200,29-Aug-2020 20:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598734800,29-Aug-2020 21:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598738400,29-Aug-2020 22:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598742000,29-Aug-2020 23:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598745600,30-Aug-2020 00:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598749200,30-Aug-2020 01:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598752800,30-Aug-2020 02:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598756400,30-Aug-2020 03:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598760000,30-Aug-2020 04:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598763600,30-Aug-2020 05:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598767200,30-Aug-2020 06:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598770800,30-Aug-2020 07:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598774400,30-Aug-2020 08:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598778000,30-Aug-2020 09:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598781600,30-Aug-2020 10:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598785200,30-Aug-2020 11:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598788800,30-Aug-2020 12:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598792400,30-Aug-2020 13:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598796000,30-Aug-2020 14:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598799600,30-Aug-2020 15:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598803200,30-Aug-2020 16:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598806800,30-Aug-2020 17:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598810400,30-Aug-2020 18:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598814000,30-Aug-2020 19:00:00,10,USA,Texas,Williamson,30.518179,-97.71829
1598817600,30-Aug-2020 20:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598821200,30-Aug-2020 21:00:00,9,USA,Texas,Williamson,30.518179,-97.71829
1598227200,24-Aug-2020 00:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598230800,24-Aug-2020 01:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598234400,24-Aug-2020 02:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598238000,24-Aug-2020 03:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598241600,24-Aug-2020 04:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598245200,24-Aug-2020 05:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598248800,24-Aug-2020 06:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598252400,24-Aug-2020 07:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598256000,24-Aug-2020 08:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598259600,24-Aug-2020 09:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598263200,24-Aug-2020 10:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598266800,24-Aug-2020 11:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598270400,24-Aug-2020 12:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598274000,24-Aug-2020 13:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598277600,24-Aug-2020 14:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598281200,24-Aug-2020 15:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598284800,24-Aug-2020 16:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598288400,24-Aug-2020 17:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598292000,24-Aug-2020 18:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598295600,24-Aug-2020 19:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598299200,24-Aug-2020 20:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598302800,24-Aug-2020 21:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598306400,24-Aug-2020 22:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598310000,24-Aug-2020 23:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598313600,25-Aug-2020 00:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598317200,25-Aug-2020 01:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598320800,25-Aug-2020 02:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598324400,25-Aug-2020 03:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598328000,25-Aug-2020 04:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598331600,25-Aug-2020 05:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598335200,25-Aug-2020 06:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598338800,25-Aug-2020 07:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598342400,25-Aug-2020 08:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598346000,25-Aug-2020 09:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598349600,25-Aug-2020 10:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598353200,25-Aug-2020 11:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598356800,25-Aug-2020 12:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598360400,25-Aug-2020 13:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598364000,25-Aug-2020 14:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598367600,25-Aug-2020 15:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598371200,25-Aug-2020 16:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598374800,25-Aug-2020 17:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598378400,25-Aug-2020 18:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598382000,25-Aug-2020 19:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598385600,25-Aug-2020 20:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598389200,25-Aug-2020 21:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598392800,25-Aug-2020 22:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598396400,25-Aug-2020 23:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598400000,26-Aug-2020 00:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598403600,26-Aug-2020 01:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598407200,26-Aug-2020 02:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598410800,26-Aug-2020 03:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598414400,26-Aug-2020 04:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598418000,26-Aug-2020 05:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598421600,26-Aug-2020 06:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598425200,26-Aug-2020 07:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598428800,26-Aug-2020 08:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598432400,26-Aug-2020 09:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598436000,26-Aug-2020 10:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598439600,26-Aug-2020 11:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598443200,26-Aug-2020 12:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598446800,26-Aug-2020 13:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598450400,26-Aug-2020 14:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598454000,26-Aug-2020 15:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598457600,26-Aug-2020 16:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598461200,26-Aug-2020 17:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598464800,26-Aug-2020 18:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598468400,26-Aug-2020 19:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598472000,26-Aug-2020 20:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598475600,26-Aug-2020 21:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598479200,26-Aug-2020 22:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598482800,26-Aug-2020 23:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598486400,27-Aug-2020 00:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598490000,27-Aug-2020 01:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598493600,27-Aug-2020 02:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598497200,27-Aug-2020 03:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598500800,27-Aug-2020 04:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598504400,27-Aug-2020 05:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598508000,27-Aug-2020 06:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598511600,27-Aug-2020 07:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598515200,27-Aug-2020 08:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598518800,27-Aug-2020 09:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598522400,27-Aug-2020 10:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598526000,27-Aug-2020 11:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598529600,27-Aug-2020 12:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598533200,27-Aug-2020 13:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598536800,27-Aug-2020 14:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598540400,27-Aug-2020 15:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598544000,27-Aug-2020 16:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598547600,27-Aug-2020 17:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598551200,27-Aug-2020 18:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598554800,27-Aug-2020 19:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598558400,27-Aug-2020 20:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598562000,27-Aug-2020 21:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598565600,27-Aug-2020 22:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598569200,27-Aug-2020 23:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598572800,28-Aug-2020 00:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598576400,28-Aug-2020 01:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598580000,28-Aug-2020 02:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598583600,28-Aug-2020 03:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598587200,28-Aug-2020 04:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598590800,28-Aug-2020 05:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598594400,28-Aug-2020 06:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598598000,28-Aug-2020 07:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598601600,28-Aug-2020 08:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598605200,28-Aug-2020 09:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598608800,28-Aug-2020 10:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598612400,28-Aug-2020 11:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598616000,28-Aug-2020 12:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598619600,28-Aug-2020 13:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598623200,28-Aug-2020 14:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598626800,28-Aug-2020 15:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598630400,28-Aug-2020 16:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598634000,28-Aug-2020 17:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598637600,28-Aug-2020 18:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598641200,28-Aug-2020 19:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598644800,28-Aug-2020 20:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598648400,28-Aug-2020 21:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598652000,28-Aug-2020 22:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598655600,28-Aug-2020 23:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598659200,29-Aug-2020 00:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598662800,29-Aug-2020 01:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598666400,29-Aug-2020 02:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598670000,29-Aug-2020 03:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598673600,29-Aug-2020 04:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598677200,29-Aug-2020 05:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598680800,29-Aug-2020 06:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598684400,29-Aug-2020 07:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598688000,29-Aug-2020 08:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598691600,29-Aug-2020 09:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598695200,29-Aug-2020 10:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598698800,29-Aug-2020 11:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598702400,29-Aug-2020 12:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598706000,29-Aug-2020 13:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598709600,29-Aug-2020 14:00:00,6,USA,Texas,Wilson,29.327847,-98.086006
1598713200,29-Aug-2020 15:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598716800,29-Aug-2020 16:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598720400,29-Aug-2020 17:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598724000,29-Aug-2020 18:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598727600,29-Aug-2020 19:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598731200,29-Aug-2020 20:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598734800,29-Aug-2020 21:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598738400,29-Aug-2020 22:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598742000,29-Aug-2020 23:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598745600,30-Aug-2020 00:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598749200,30-Aug-2020 01:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598752800,30-Aug-2020 02:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598756400,30-Aug-2020 03:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598760000,30-Aug-2020 04:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598763600,30-Aug-2020 05:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598767200,30-Aug-2020 06:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598770800,30-Aug-2020 07:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598774400,30-Aug-2020 08:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598778000,30-Aug-2020 09:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598781600,30-Aug-2020 10:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598785200,30-Aug-2020 11:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598788800,30-Aug-2020 12:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598792400,30-Aug-2020 13:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598796000,30-Aug-2020 14:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598799600,30-Aug-2020 15:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598803200,30-Aug-2020 16:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598806800,30-Aug-2020 17:00:00,10,USA,Texas,Wilson,29.327847,-98.086006
1598810400,30-Aug-2020 18:00:00,7,USA,Texas,Wilson,29.327847,-98.086006
1598814000,30-Aug-2020 19:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598817600,30-Aug-2020 20:00:00,9,USA,Texas,Wilson,29.327847,-98.086006
1598821200,30-Aug-2020 21:00:00,8,USA,Texas,Wilson,29.327847,-98.086006
1598227200,24-Aug-2020 00:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598230800,24-Aug-2020 01:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598234400,24-Aug-2020 02:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598238000,24-Aug-2020 03:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598241600,24-Aug-2020 04:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598245200,24-Aug-2020 05:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598248800,24-Aug-2020 06:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598252400,24-Aug-2020 07:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598256000,24-Aug-2020 08:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598259600,24-Aug-2020 09:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598263200,24-Aug-2020 10:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598266800,24-Aug-2020 11:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598270400,24-Aug-2020 12:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598274000,24-Aug-2020 13:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598277600,24-Aug-2020 14:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598281200,24-Aug-2020 15:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598284800,24-Aug-2020 16:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598288400,24-Aug-2020 17:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598292000,24-Aug-2020 18:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598295600,24-Aug-2020 19:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598299200,24-Aug-2020 20:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598302800,24-Aug-2020 21:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598306400,24-Aug-2020 22:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598310000,24-Aug-2020 23:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598313600,25-Aug-2020 00:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598317200,25-Aug-2020 01:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598320800,25-Aug-2020 02:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598324400,25-Aug-2020 03:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598328000,25-Aug-2020 04:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598331600,25-Aug-2020 05:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598335200,25-Aug-2020 06:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598338800,25-Aug-2020 07:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598342400,25-Aug-2020 08:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598346000,25-Aug-2020 09:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598349600,25-Aug-2020 10:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598353200,25-Aug-2020 11:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598356800,25-Aug-2020 12:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598360400,25-Aug-2020 13:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598364000,25-Aug-2020 14:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598367600,25-Aug-2020 15:00:00,10,USA,Texas,Wise,33.30266,-97.58125
1598371200,25-Aug-2020 16:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598374800,25-Aug-2020 17:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598378400,25-Aug-2020 18:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598382000,25-Aug-2020 19:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598385600,25-Aug-2020 20:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598389200,25-Aug-2020 21:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598392800,25-Aug-2020 22:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598396400,25-Aug-2020 23:00:00,6,USA,Texas,Wise,33.30266,-97.58125
1598400000,26-Aug-2020 00:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598403600,26-Aug-2020 01:00:00,8,USA,Texas,Wise,33.30266,-97.58125
1598407200,26-Aug-2020 02:00:00,9,USA,Texas,Wise,33.30266,-97.58125
1598410800,26-Aug-2020 03:00:00,7,USA,Texas,Wise,33.30266,-97.58125
1598414400,26-Aug-2020 04:00:00,9,USA,Texas,Wise,33.30266,-97.58125
